,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,year,month,day
183012,183012,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,3,Finesse,Bruno Mars & Cardi B,FinesseBruno Mars & Cardi B,1,4.0,3,10,2018,3,17
183046,183046,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,3,Gucci Gang,Lil Pump,Gucci GangLil Pump,1,12.0,3,10,2017,12,2
183311,183311,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,6,Look Alive,BlocBoy JB Featuring Drake,Look AliveBlocBoy JB Featuring Drake,1,5.0,5,10,2018,4,28
183714,183714,https://www.billboard.com/charts/hot-100/2018-01-20,2018-01-20,10,MotorSport,"Migos, Nicki Minaj & Cardi B","MotorSportMigos, Nicki Minaj & Cardi B",1,8.0,6,10,2018,1,20
183867,183867,https://www.billboard.com/charts/hot-100/2018-04-07,2018-04-07,11,Mine,Bazzi,MineBazzi,1,15.0,11,10,2018,4,7
184035,184035,https://www.billboard.com/charts/hot-100/2017-12-02,2017-12-02,13,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,No LimitG-Eazy Featuring A$AP Rocky & Cardi B,1,13.0,13,10,2017,12,2
184134,184134,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,14,Him & I,G-Eazy & Halsey,Him & IG-Eazy & Halsey,1,15.0,14,10,2018,2,24
184395,184395,https://www.billboard.com/charts/hot-100/2018-01-06,2018-01-06,17,Let You Down,NF,Let You DownNF,1,18.0,16,10,2018,1,6
184463,184463,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,18,Gummo,6ix9ine,Gummo6ix9ine,1,13.0,12,10,2018,2,3
184620,184620,https://www.billboard.com/charts/hot-100/2017-12-16,2017-12-16,19,I Fall Apart,Post Malone,I Fall ApartPost Malone,1,21.0,19,10,2017,12,16
184815,184815,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,21,Friends,Marshmello & Anne-Marie,FriendsMarshmello & Anne-Marie,1,34.0,21,10,2018,4,28
185045,185045,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,24,Meant To Be,Bebe Rexha & Florida Georgia Line,Meant To BeBebe Rexha & Florida Georgia Line,1,26.0,24,10,2018,1,13
185203,185203,https://www.billboard.com/charts/hot-100/2018-03-31,2018-03-31,27,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake","King's DeadJay Rock, Kendrick Lamar, Future & James Blake",1,21.0,21,10,2018,3,31
185355,185355,https://www.billboard.com/charts/hot-100/2017-12-30,2017-12-30,29,How Long,Charlie Puth,How LongCharlie Puth,1,26.0,26,10,2017,12,30
185407,185407,https://www.billboard.com/charts/hot-100/2018-05-12,2018-05-12,72,Outside Today,YoungBoy Never Broke Again,Outside TodayYoungBoy Never Broke Again,1,69.0,31,16,2018,5,12
185415,185415,https://www.billboard.com/charts/hot-100/2018-03-17,2018-03-17,72,Betrayed,Lil Xan,BetrayedLil Xan,1,66.0,64,16,2018,3,17
185685,185685,https://www.billboard.com/charts/hot-100/2018-02-24,2018-02-24,84,Candy Paint,Post Malone,Candy PaintPost Malone,1,80.0,50,16,2018,2,24
185883,185883,https://www.billboard.com/charts/hot-100/2018-05-05,2018-05-05,93,Red Roses,Lil Skies Featuring Landon Cube,Red RosesLil Skies Featuring Landon Cube,1,93.0,69,16,2018,5,5
186055,186055,https://www.billboard.com/charts/hot-100/2018-05-26,2018-05-26,100,Say Something,Justin Timberlake Featuring Chris Stapleton,Say SomethingJustin Timberlake Featuring Chris Stapleton,1,88.0,9,16,2018,5,26
186148,186148,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,3,Rockstar,Post Malone Featuring 21 Savage,RockstarPost Malone Featuring 21 Savage,1,4.0,1,17,2018,1,27
186282,186282,https://www.billboard.com/charts/hot-100/2018-01-13,2018-01-13,6,Bad At Love,Halsey,Bad At LoveHalsey,1,9.0,6,17,2018,1,13
186842,186842,https://www.billboard.com/charts/hot-100/2018-04-28,2018-04-28,23,Stir Fry,Migos,Stir FryMigos,1,19.0,8,17,2018,4,28
186968,186968,https://www.billboard.com/charts/hot-100/2018-02-03,2018-02-03,27,Plain Jane,A$AP Ferg Featuring Nicki Minaj,Plain JaneA$AP Ferg Featuring Nicki Minaj,1,27.0,27,17,2018,2,3
187128,187128,https://www.billboard.com/charts/hot-100/2017-12-23,2017-12-23,33,Silence,Marshmello Featuring Khalid,SilenceMarshmello Featuring Khalid,1,36.0,33,17,2017,12,23
187192,187192,https://www.billboard.com/charts/hot-100/2018-03-10,2018-03-10,36,Ric Flair Drip,Offset & Metro Boomin,Ric Flair DripOffset & Metro Boomin,1,40.0,36,17,2018,3,10
